Date,Temperature
2020-01-01,10.761138361150591
2020-01-02,10.817926025390648
2020-01-03,11.144608376242921
2020-01-04,11.38083385120741
2020-01-05,11.645643199573886
2020-01-06,11.896109286221614
2020-01-07,11.940692693536954
2020-01-08,11.821166437322466
2020-01-09,11.583276367187523
2020-01-10,11.582466264204568
2020-01-11,12.03371304598724
2020-01-12,11.907414661754284
2020-01-13,11.518002041903431
2020-01-14,11.70316051136366
2020-01-15,11.767391690340931
2020-01-16,11.787028364701728
2020-01-17,11.916270308061103
2020-01-18,11.947004283558261
2020-01-19,12.287319668856556
2020-01-20,12.56772349964491
2020-01-21,12.649485640092353
2020-01-22,12.539913662997181
2020-01-23,12.604316850142068
2020-01-24,12.768640136718773
2020-01-25,12.885034179687523
2020-01-26,13.1018698952415
2020-01-27,13.08345669833099
2020-01-28,12.94665749289775
2020-01-29,13.062574351917636
2020-01-30,13.51436490145599
2020-01-31,13.793650679154853
2020-02-01,14.061656050248603
2020-02-02,14.326629083806841
2020-02-03,13.567998157848034
2020-02-04,13.095680375532693
2020-02-05,12.807808061079568
2020-02-06,12.786087868430421
2020-02-07,12.977627286044056
2020-02-08,13.295320822975874
2020-02-09,13.403039550781273
2020-02-10,13.594074041193204
2020-02-11,13.783424516157693
2020-02-12,14.109782270951728
2020-02-13,14.690861927379284
2020-02-14,14.664078591086671
2020-02-15,14.591613214666216
2020-02-16,15.089596280184681
2020-02-17,15.306476384943204
2020-02-18,15.316447310014228
2020-02-19,15.757595547762806
2020-02-20,16.027612304687523
2020-02-21,16.017252974076726
2020-02-22,16.29387262517758
2020-02-23,16.243829345703148
2020-02-24,16.03504194779832
2020-02-25,15.663726251775591
2020-02-26,15.633067183061103
2020-02-27,16.136446311257124
2020-02-28,16.418564675071046
2020-02-29,16.133630371093776
2020-03-01,16.678186035156273
2020-03-02,17.356009188565363
2020-03-03,17.984155273437523
2020-03-04,18.18281638405542
2020-03-05,18.659892134232976
2020-03-06,18.634579190340933
2020-03-07,18.033690851384964
2020-03-08,17.599303644353714
2020-03-09,17.42452947443184
2020-03-10,17.533260830965933
2020-03-11,17.79636119495741
2020-03-12,18.192959317294058
2020-03-13,18.303751997514226
2020-03-14,18.45453657670457
2020-03-15,18.65556141246451
2020-03-16,18.554992120916214
2020-03-17,18.704092684659113
2020-03-18,19.437208140980136
2020-03-19,19.700458318536956
2020-03-20,19.672978626598034
2020-03-21,19.14551003196025
2020-03-22,18.818039772727296
2020-03-23,19.1610212846236
2020-03-24,19.408471679687523
2020-03-25,19.474528364701726
2020-03-26,19.850771262429
2020-03-27,20.33242742365059
2020-03-28,20.957313676313944
2020-03-29,21.26907293146309
2020-03-30,21.339557439630706
2020-03-31,21.572079190340933
2020-04-01,21.91638405539775
2020-04-02,21.91315474076707
2020-04-03,22.321510453657694
2020-04-04,22.535987992720194
2020-04-05,22.479824551669058
2020-04-06,22.287472256747183
2020-04-07,21.985303844105136
2020-04-08,22.060593483664796
2020-04-09,22.263230202414796
2020-04-10,22.72699751420457
2020-04-11,23.244600608132124
2020-04-12,23.767699640447464
2020-04-13,23.77051558061082
2020-04-14,23.68777965198866
2020-04-15,23.949381880326726
2020-04-16,24.194171697443206
2020-04-17,24.462504438920476
2020-04-18,24.900229159268488
2020-04-19,25.271755704012808
2020-04-20,25.38379683061082
2020-04-21,25.25697409889917
2020-04-22,24.895263117009964
2020-04-23,24.970602694424738
2020-04-24,25.416239790482976
2020-04-25,25.623304332386386
2020-04-26,25.936611661044058
2020-04-27,26.266539972478714
2020-04-28,26.62345692027701
2020-04-29,26.61945634321735
2020-04-30,26.812105490944624
2020-05-01,26.89619529030542
2020-05-02,26.683138205788374
2020-05-03,26.727702192826726
2020-05-04,26.59870161576707
2020-05-05,27.00119517933241
2020-05-06,27.75444391424008
2020-05-07,28.065814763849456
2020-05-08,28.185002552379284
2020-05-09,28.61076160777701
2020-05-10,28.917213578657694
2020-05-11,29.227618963068206
2020-05-12,29.129277454723034
2020-05-13,28.903436279296898
2020-05-14,28.52015769264917
2020-05-15,28.08759599165485
2020-05-16,27.966585471413374
2020-05-17,28.246933815696046
2020-05-18,28.26005359996451
2020-05-19,28.514850408380706
2020-05-20,28.51624311967332
2020-05-21,28.02426091974434
2020-05-22,27.795681485262808
2020-05-23,28.22250865589491
2020-05-24,28.791298051313944
2020-05-25,29.12570134943184
2020-05-26,29.414361572265648
2020-05-27,29.699215420809683
2020-05-28,30.010769375887808
2020-05-29,30.044283225319624
2020-05-30,30.02450506036934
2020-05-31,30.131508012251444
2020-06-01,29.97699751420457
2020-06-02,29.911484596946046
2020-06-03,30.286334783380706
2020-06-04,30.771972101384964
2020-06-05,31.07455388849434
2020-06-06,31.261618319424738
2020-06-07,31.601636851917636
2020-06-08,31.89774891246451
2020-06-09,32.103007368607976
2020-06-10,31.999366898970194
2020-06-11,32.007664905894906
2020-06-12,32.16224753639917
2020-06-13,32.103370805220194
2020-06-14,32.145804110440366
2020-06-15,32.25429132634945
2020-06-16,32.37087124911224
2020-06-17,32.4911687677557
2020-06-18,32.96937921697445
2020-06-19,33.04377274946735
2020-06-20,32.910688365589515
2020-06-21,32.83429731889207
2020-06-22,32.8200622558594
2020-06-23,33.05372702858667
2020-06-24,33.52270729758525
2020-06-25,33.69695989435372
2020-06-26,33.6408630371094
2020-06-27,33.599575528231554
2020-06-28,33.709524813565366
2020-06-29,33.8748357599432
2020-06-30,34.074368008700304
2020-07-01,34.056875887784116
2020-07-02,34.291286954012804
2020-07-03,34.46459905450997
2020-07-04,34.57030084783383
