Date,Temperature
2020-01-01,-3.685602916370716
2020-01-02,-4.802709960937477
2020-01-03,-5.861761474609352
2020-01-04,-5.936401922052534
2020-01-05,-5.297064208984352
2020-01-06,-4.323878062855091
2020-01-07,-3.4956420898437273
2020-01-08,-3.8104697487570793
2020-01-09,-4.437012273615034
2020-01-10,-5.768963068181796
2020-01-11,-6.264016446200261
2020-01-12,-5.888969282670431
2020-01-13,-5.348161732066739
2020-01-14,-4.757740922407648
2020-01-15,-5.071092640269864
2020-01-16,-4.953869074041171
2020-01-17,-5.017459383877818
2020-01-18,-4.743383789062477
2020-01-19,-4.1388527610085
2020-01-20,-4.506808749112193
2020-01-21,-5.138591974431796
2020-01-22,-4.980150257457364
2020-01-23,-4.44523537375708
2020-01-24,-4.045738081498556
2020-01-25,-4.391574374112193
2020-01-26,-4.15698020241475
2020-01-27,-4.646457186612193
2020-01-28,-5.031441983309636
2020-01-29,-4.776137473366455
2020-01-30,-4.524428488991455
2020-01-31,-3.997672895951682
2020-02-01,-4.238661887428955
2020-02-02,-5.619840309836625
2020-02-03,-6.598178378018443
2020-02-04,-5.626390491832364
2020-02-05,-4.765850275213046
2020-02-06,-3.818354381214466
2020-02-07,-3.0523215553977043
2020-02-08,-3.416171542080943
2020-02-09,-4.483010586825261
2020-02-10,-4.369859730113614
2020-02-11,-5.016449529474409
2020-02-12,-5.040680486505659
2020-02-13,-4.11680519797583
2020-02-14,-3.883293013139182
2020-02-15,-2.884738436612193
2020-02-16,-2.2279807350852043
2020-02-17,-2.4981805974786706
2020-02-18,-2.2539206764914543
2020-02-19,-2.4502014160156023
2020-02-20,-2.4618591308593523
2020-02-21,-1.8647300026633296
2020-02-22,-1.74804465553975
2020-02-23,-1.8247464266690114
2020-02-24,-1.412076637961625
2020-02-25,-0.9701876553621932
2020-02-26,-1.0354924982244091
2020-02-27,-0.5555231267755455
2020-02-28,0.5599609375000227
2020-02-29,3.1293579101562727
2020-03-01,0.203953968394909
2020-03-02,-0.43247902610082956
2020-03-03,0.41172873757104544
2020-03-04,0.6546680797230341
2020-03-05,0.2942416104403636
2020-03-06,-0.08893432617185226
2020-03-07,0.811644952947466
2020-03-08,1.1031849254261592
2020-03-09,1.6166376287287159
2020-03-10,2.0440585049716136
2020-03-11,2.164833207563943
2020-03-12,3.1240755948153636
2020-03-13,3.5414561878551365
2020-03-14,3.415596147017068
2020-03-15,3.102025257457409
2020-03-16,1.8419072931463296
2020-03-17,-0.11741832386361364
2020-03-18,-0.37220403497867044
2020-03-19,0.8214189009233182
2020-03-20,1.9995111638849659
2020-03-21,1.8457025701349659
2020-03-22,1.9441134366122386
2020-03-23,2.6672579678622386
2020-03-24,3.0578746448863865
2020-03-25,3.1971901633522957
2020-03-26,3.745357998934682
2020-03-27,4.376186856356557
2020-03-28,4.342889404296898
2020-03-29,4.115855268998602
2020-03-30,2.85620339133525
2020-03-31,2.4414278897372386
2020-04-01,3.068056418679
2020-04-02,4.491565496271329
2020-04-03,4.057458496093773
2020-04-04,3.5006347656250227
2020-04-05,4.590386962890648
2020-04-06,5.865772039240079
2020-04-07,6.436983420632125
2020-04-08,7.302958540482977
2020-04-09,7.127113481001444
2020-04-10,6.535069691051159
2020-04-11,6.110151256214511
2020-04-12,6.174329723011386
2020-04-13,5.591801868785534
2020-04-14,6.060599032315364
2020-04-15,7.20021140358667
2020-04-16,7.04455788352275
2020-04-17,6.918695068359398
2020-04-18,8.037325217507124
2020-04-19,8.435388183593773
2020-04-20,7.964263361150591
2020-04-21,7.483411754261386
2020-04-22,6.3640769264915
2020-04-23,5.908344060724454
2020-04-24,5.753733686967352
2020-04-25,6.326570822975875
2020-04-26,7.846301824396329
2020-04-27,8.552231667258546
2020-04-28,8.816086647727296
2020-04-29,9.263649125532693
2020-04-30,10.343863192471614
2020-05-01,10.531768243963091
2020-05-02,10.632454057173318
2020-05-03,10.51304987127133
2020-05-04,10.546336226029853
2020-05-05,10.63515347567474
2020-05-06,10.71092584783383
2020-05-07,10.389545232599454
2020-05-08,10.467623069069624
2020-05-09,10.980174116654853
2020-05-10,10.748243297230136
2020-05-11,11.038834450461671
2020-05-12,11.176504794034114
2020-05-13,11.611543967507124
2020-05-14,11.79179742986508
2020-05-15,11.979813454367921
2020-05-16,12.617791748046898
2020-05-17,13.292008278586671
2020-05-18,13.621295720880704
2020-05-19,13.777653919566784
2020-05-20,12.605149147727296
2020-05-21,12.114179576527011
2020-05-22,12.407714288884966
2020-05-23,12.412100497159114
2020-05-24,12.464432594992921
2020-05-25,12.899255371093773
2020-05-26,13.35457486239349
2020-05-27,13.543462025035534
2020-05-28,13.89721901633525
2020-05-29,14.287882856889228
2020-05-30,14.636554509943204
2020-05-31,15.433443381569624
2020-06-01,15.630500932173318
2020-06-02,15.129316295277011
2020-06-03,15.248853648792636
2020-06-04,16.086852472478714
2020-06-05,16.392172518643488
2020-06-06,16.325114302201726
2020-06-07,16.039833207563944
2020-06-08,15.34465387517758
2020-06-09,15.464576859907693
2020-06-10,15.91652554598724
2020-06-11,15.72037242542616
2020-06-12,15.42983121004974
2020-06-13,15.718336070667636
2020-06-14,16.788776189630706
2020-06-15,17.325336248224456
2020-06-16,16.773536820845194
2020-06-17,16.211158891157694
2020-06-18,16.27527632279832
2020-06-19,16.44395807439633
2020-06-20,16.81303766424008
2020-06-21,16.706808749112238
2020-06-22,16.833109907670476
2020-06-23,17.1626609108665
2020-06-24,17.289081365411956
2020-06-25,17.380159690163374
2020-06-26,17.678513405539796
2020-06-27,17.936672696200308
