Date,Temperature
2020-01-01,20.06330954811792
2020-01-02,19.807724831321046
2020-01-03,19.733639248934683
2020-01-04,19.85721324573866
2020-01-05,19.602205588600874
2020-01-06,19.707216574929
2020-01-07,20.151669034090933
2020-01-08,20.729139293323886
2020-01-09,20.94130027077417
2020-01-10,21.120724209872183
2020-01-11,21.164333829012808
2020-01-12,21.067640269886386
2020-01-13,20.619281560724456
2020-01-14,20.411767578125023
2020-01-15,20.59032037908383
2020-01-16,21.058903919566784
2020-01-17,21.382737038352296
2020-01-18,21.033066628196046
2020-01-19,20.69813620827417
2020-01-20,20.57974742542616
2020-01-21,20.905555863813944
2020-01-22,21.22724997780542
2020-01-23,21.523930775035534
2020-01-24,21.771766801313944
2020-01-25,21.97763006036934
2020-01-26,21.912622070312523
2020-01-27,21.88401600230826
2020-01-28,21.893154629794058
2020-01-29,22.40836070667616
2020-01-30,22.605035400390648
2020-01-31,22.515316495028433
2020-02-01,22.386263205788374
2020-02-02,22.60890280983667
2020-02-03,22.539583518288374
2020-02-04,22.61868230646309
2020-02-05,22.657545055042636
2020-02-06,22.304992120916214
2020-02-07,22.447550825639226
2020-02-08,22.704875044389226
2020-02-09,23.239068603515648
2020-02-10,23.521109286221613
2020-02-11,23.353967285156273
2020-02-12,23.348135653409113
2020-02-13,23.738694069602296
2020-02-14,23.94574751420457
2020-02-15,24.22675614790485
2020-02-16,24.481159002130706
2020-02-17,24.64191450639207
2020-02-18,24.895227050781273
2020-02-19,25.215459095348034
2020-02-20,25.054617587002863
2020-02-21,24.79962935014207
2020-02-22,24.953024569424738
2020-02-23,25.205959805575308
2020-02-24,25.52408336292616
2020-02-25,25.59217917702417
2020-02-26,25.46432439630684
2020-02-27,25.449886807528433
2020-02-28,25.535585715554
2020-02-29,25.528863525390648
2020-03-01,25.468441495028433
2020-03-02,25.747638494318206
2020-03-03,26.30789683948866
2020-03-04,26.909620250355136
2020-03-05,27.36018454811792
2020-03-06,27.725599254261386
2020-03-07,27.818844327059683
2020-03-08,27.633081054687523
2020-03-09,27.112920032848034
2020-03-10,27.240963467684683
2020-03-11,27.35074351917616
2020-03-12,27.550378417968773
2020-03-13,27.587276944247183
2020-03-14,28.10513250177559
2020-03-15,28.41208385120741
2020-03-16,28.22770496715201
2020-03-17,28.387722500887808
2020-03-18,28.794901899857976
2020-03-19,29.060734974254284
2020-03-20,28.95349343039775
2020-03-21,28.94339488636366
2020-03-22,28.336322576349456
2020-03-23,28.03050592595883
2020-03-24,28.020690363103714
2020-03-25,27.951346102627863
2020-03-26,28.336039595170476
2020-03-27,29.182833030007124
2020-03-28,29.591951682350874
2020-03-29,29.876822176846613
2020-03-30,30.242150878906273
2020-03-31,30.046949351917636
2020-04-01,30.026571932705988
2020-04-02,30.433876176313944
2020-04-03,30.85612848455258
2020-04-04,31.160133500532694
2020-04-05,30.967082075639226
2020-04-06,30.678518954190363
2020-04-07,30.54875543767758
2020-04-08,30.880234596946046
2020-04-09,31.146200838955988
2020-04-10,31.283521617542636
2020-04-11,31.15562799627133
2020-04-12,31.348379794034113
2020-04-13,31.12810114080258
2020-04-14,31.131632856889226
2020-04-15,31.167798961292636
2020-04-16,31.521924937855136
2020-04-17,31.63453757546167
2020-04-18,31.742899946732976
2020-04-19,31.817529296875023
2020-04-20,32.21485151811082
2020-04-21,32.734235728870765
2020-04-22,32.85541548295457
2020-04-23,32.814313853870765
2020-04-24,32.56971546519889
2020-04-25,32.66718583540485
2020-04-26,32.99489746093752
2020-04-27,33.114789928089515
2020-04-28,33.447475918856554
2020-04-29,33.620524458451726
2020-04-30,33.73079833984377
2020-05-01,33.75758999911224
2020-05-02,33.56396706321025
2020-05-03,33.5249655983665
2020-05-04,33.404210316051156
2020-05-05,33.60969349254264
2020-05-06,34.02807839133525
2020-05-07,34.302217795632124
2020-05-08,34.12435025301849
2020-05-09,34.08864746093752
2020-05-10,33.93877563476565
2020-05-11,34.15379694158383
2020-05-12,34.149954501065366
2020-05-13,34.56604780717332
2020-05-14,34.32959761186082
2020-05-15,34.01577148437502
2020-05-16,34.042812832919054
2020-05-17,34.17840520685372
2020-05-18,33.79358409534803
2020-05-19,33.77862493341622
2020-05-20,33.607887406782694
2020-05-21,33.96514837091622
2020-05-22,34.16839544122872
2020-05-23,34.424110551313944
2020-05-24,34.02687433416195
2020-05-25,33.80110251686792
2020-05-26,34.2685485839844
2020-05-27,34.236912952769906
2020-05-28,34.168248401988656
2020-05-29,34.438259610262804
2020-05-30,34.5753112792969
2020-05-31,34.509129749644906
2020-06-01,34.53809370561082
2020-06-02,34.30690085671167
2020-06-03,34.30102483575997
2020-06-04,34.45472523082389
2020-06-05,34.335476407137804
2020-06-06,34.24945012872872
2020-06-07,34.8891706986861
2020-06-08,35.0593200683594
2020-06-09,35.232779208096616
2020-06-10,34.55894830877133
2020-06-11,34.2437683105469
2020-06-12,34.42529241388497
2020-06-13,34.7272888183594
2020-06-14,34.433210338245765
2020-06-15,34.52166692560372
2020-06-16,34.78693958629264
2020-06-17,34.56325128728695
2020-06-18,34.49487804066053
2020-06-19,34.774746426669054
2020-06-20,34.9355574174361
2020-06-21,34.60854214754974
2020-06-22,34.29297096946025
2020-06-23,34.079678067294054
2020-06-24,34.1183660333807
2020-06-25,33.70014759410514
2020-06-26,33.907692094282694
2020-06-27,33.661806418679
2020-06-28,33.53468960848724
2020-06-29,33.618379905007124
2020-06-30,33.55812988281252
2020-07-01,33.709019886363656
2020-07-02,33.55725319602275
2020-07-03,33.73894930752843
2020-07-04,33.9112127130682
